,Sep,Force
766,2.64e-07,2.79e-12
767,2.64e-07,5.04e-12
768,2.64e-07,4.78e-12
769,2.65e-07,3.58e-12
770,2.66e-07,3.65e-12
771,2.66e-07,2.81e-12
772,2.67e-07,3.42e-12
773,2.67e-07,3.77e-12
774,2.68e-07,2.36e-12
775,2.68e-07,2.51e-12
776,2.69e-07,1.1e-12
777,2.69e-07,7.48e-13
778,2.69e-07,3.39e-12
779,2.69e-07,4.43e-12
780,2.7e-07,2.71e-12
781,2.7e-07,3.18e-12
782,2.71e-07,3.12e-12
783,2.72e-07,1.56e-12
784,2.72e-07,1.02e-12
785,2.73e-07,4.18e-13
786,2.72e-07,3.33e-12
787,2.72e-07,5.3e-12
788,2.73e-07,4.78e-12
789,2.74e-07,2.91e-12
790,2.74e-07,2.35e-12
791,2.75e-07,3.69e-12
792,2.75e-07,3.09e-12
793,2.76e-07,2.42e-12
794,2.76e-07,2.01e-12
795,2.76e-07,4.7e-12
796,2.76e-07,6.44e-12
797,2.77e-07,4.99e-12
798,2.77e-07,5.36e-12
799,2.77e-07,5.85e-12
800,2.78e-07,3.72e-12
801,2.79e-07,2.57e-12
802,2.79e-07,3.71e-12
803,2.79e-07,3.87e-12
804,2.79e-07,5.47e-12
805,2.8e-07,4.91e-12
806,2.81e-07,2.18e-12
807,2.82e-07,1.02e-12
808,2.82e-07,1.68e-12
809,2.82e-07,4.67e-12
810,2.82e-07,4.76e-12
811,2.83e-07,3.16e-12
812,2.83e-07,6.65e-12
813,2.82e-07,8.04e-12
814,2.84e-07,4.93e-12
815,2.84e-07,4.49e-12
816,2.85e-07,4.32e-12
817,2.85e-07,3.91e-12
818,2.86e-07,4.04e-12
819,2.86e-07,3.31e-12
820,2.87e-07,3.37e-12
821,2.87e-07,3.54e-12
822,2.88e-07,1.29e-12
823,2.89e-07,1.93e-12
824,2.89e-07,3.5e-12
825,2.89e-07,2.96e-12
826,2.89e-07,3.67e-12
827,2.9e-07,1.65e-12
828,2.91e-07,1.17e-12
829,2.91e-07,2.47e-12
830,2.91e-07,3.89e-12
831,2.91e-07,4.63e-12
832,2.92e-07,4.23e-12
833,2.92e-07,5.14e-12
834,2.92e-07,5.09e-12
835,2.93e-07,4.1e-12
836,2.94e-07,2.87e-12
837,2.94e-07,2.44e-12
838,2.95e-07,2.33e-12
839,2.94e-07,4.62e-12
840,2.95e-07,4.63e-12
841,2.96e-07,2.92e-12
842,2.96e-07,3.32e-12
843,2.96e-07,4.53e-12
844,2.96e-07,5.69e-12
845,2.97e-07,4.36e-12
846,2.98e-07,3.88e-12
847,2.98e-07,3.15e-12
848,2.98e-07,4.4e-12
849,2.98e-07,5.87e-12
850,2.99e-07,3.54e-12
